timestamp,temperature,voltage,current,battery,pressure,vibration,is_anomaly,anomaly_type
2026-08-30 02:45:00,21.619,28.503,4.804,77.38,102.809,0.21,0,NONE
2026-08-30 02:50:00,24.342,27.593,4.992,77.707,102.668,0.224,0,NONE
2026-08-30 02:55:00,23.502,27.259,4.453,77.211,101.314,0.164,0,NONE
2026-08-30 03:00:00,25.641,27.348,5.08,75.956,98.44,0.2,0,NONE
2026-08-30 03:05:00,23.462,28.01,5.339,77.164,101.92,0.196,0,NONE
2026-08-30 03:10:00,18.856,28.011,5.103,77.278,98.637,0.264,0,NONE
2026-08-30 03:15:00,21.866,27.959,4.444,77.802,103.064,0.267,0,NONE
2026-08-30 03:20:00,19.656,28.425,4.957,75.819,101.503,0.142,0,NONE
2026-08-30 03:25:00,41.612,27.065,5.26,76.304,102.5,0.287,1,THERMAL
2026-08-30 03:30:00,25.022,28.139,4.343,77.048,100.217,0.168,0,NONE
2026-08-30 03:35:00,23.275,28.547,4.624,76.461,99.437,0.234,0,NONE
2026-08-30 03:40:00,20.602,27.605,5.307,75.486,101.613,0.234,0,NONE
2026-08-30 03:45:00,19.973,27.867,5.095,76.677,101.26,0.165,0,NONE
2026-08-30 03:50:00,22.066,27.736,5.144,76.773,100.71,0.217,0,NONE
2026-08-30 03:55:00,19.567,27.687,5.651,76.345,101.402,0.196,0,NONE
2026-08-30 04:00:00,20.658,27.886,5.164,76.416,104.621,0.219,0,NONE
2026-08-30 04:05:00,22.624,28.5,5.23,75.998,102.301,0.208,0,NONE
2026-08-30 04:10:00,24.311,28.643,5.949,77.353,102.559,0.242,0,NONE
2026-08-30 04:15:00,23.218,27.882,4.925,75.414,102.313,0.203,0,NONE
2026-08-30 04:20:00,17.417,28.667,4.721,75.63,103.075,0.194,0,NONE
2026-08-30 04:25:00,22.609,28.012,5.15,76.074,101.072,0.238,0,NONE
2026-08-30 04:30:00,22.144,28.614,5.154,76.733,98.834,0.22,0,NONE
2026-08-30 04:35:00,22.828,27.967,4.816,74.797,101.074,0.226,0,NONE
2026-08-30 04:40:00,25.232,28.046,4.639,74.912,102.274,0.177,0,NONE
2026-08-30 04:45:00,17.874,28.128,5.808,74.295,100.136,0.163,0,NONE
2026-08-30 04:50:00,20.818,29.113,5.114,75.916,101.088,0.18,0,NONE
2026-08-30 04:55:00,23.182,28.298,4.744,74.96,100.47,0.178,0,NONE
2026-08-30 05:00:00,18.837,27.752,5.321,75.512,103.102,0.228,0,NONE
2026-08-30 05:05:00,24.952,28.339,4.962,76.314,102.199,0.234,0,NONE
2026-08-30 05:10:00,22.737,27.873,4.911,75.237,102.082,0.195,0,NONE
2026-08-30 05:15:00,23.693,27.829,5.197,75.9,102.046,0.25,0,NONE
2026-08-30 05:20:00,20.858,28.318,4.548,75.441,101.255,0.248,0,NONE
2026-08-30 05:25:00,23.628,28.011,5.123,76.183,101.537,0.209,0,NONE
2026-08-30 05:30:00,24.137,28.098,5.67,75.99,99.878,0.171,0,NONE
2026-08-30 05:35:00,22.466,28.005,5.163,75.021,98.676,0.255,0,NONE
2026-08-30 05:40:00,22.469,28.118,4.868,75.405,101.48,0.198,0,NONE
2026-08-30 05:45:00,22.541,28.149,4.823,76.34,101.689,0.204,0,NONE
2026-08-30 05:50:00,20.273,27.322,4.856,75.785,102.751,0.188,0,NONE
2026-08-30 05:55:00,21.705,28.233,4.911,74.317,103.186,0.169,0,NONE
2026-08-30 06:00:00,21.695,27.656,4.868,75.924,103.184,0.149,0,NONE
2026-08-30 06:05:00,22.767,27.495,5.321,21.207,100.102,0.222,1,BATTERY
2026-08-30 06:10:00,24.0,27.98,4.393,76.46,100.877,0.173,0,NONE
2026-08-30 06:15:00,19.883,24.458,5.302,76.114,101.876,0.307,1,VOLTAGE
2026-08-30 06:20:00,21.75,27.757,4.867,75.492,104.338,0.162,0,NONE
2026-08-30 06:25:00,24.963,28.291,5.132,75.351,103.076,0.156,0,NONE
2026-08-30 06:30:00,20.513,27.53,4.606,75.023,102.643,0.218,0,NONE
2026-08-30 06:35:00,20.355,27.858,5.465,75.698,100.835,0.254,0,NONE
2026-08-30 06:40:00,22.405,27.795,5.436,74.823,100.24,0.202,0,NONE
2026-08-30 06:45:00,23.689,27.984,5.336,75.273,102.247,0.22,0,NONE
2026-08-30 06:50:00,22.023,28.098,4.47,75.748,113.397,0.135,1,PRESSURE
2026-08-30 06:55:00,24.658,27.647,5.29,19.526,101.014,0.176,1,BATTERY
2026-08-30 07:00:00,23.714,28.253,5.142,74.487,101.162,0.162,0,NONE
2026-08-30 07:05:00,23.684,28.022,4.438,73.99,103.211,0.134,0,NONE
2026-08-30 07:10:00,23.108,27.338,4.991,74.058,100.874,0.204,0,NONE
2026-08-30 07:15:00,26.655,27.314,5.128,73.412,98.373,0.122,0,NONE
2026-08-30 07:20:00,21.59,27.996,5.195,75.424,101.905,0.154,0,NONE
2026-08-30 07:25:00,17.993,27.923,5.062,76.252,100.461,0.181,0,NONE
2026-08-30 07:30:00,25.209,27.964,5.102,75.91,101.351,0.171,0,NONE
2026-08-30 07:35:00,21.085,27.99,5.516,73.434,101.196,0.214,0,NONE
2026-08-30 07:40:00,22.216,28.079,5.429,75.28,100.972,0.211,0,NONE
2026-08-30 07:45:00,24.619,28.332,3.997,75.803,102.248,0.231,0,NONE
2026-08-30 07:50:00,18.795,27.611,4.889,74.265,99.461,0.226,0,NONE
2026-08-30 07:55:00,19.497,27.59,4.942,74.676,100.68,0.24,0,NONE
2026-08-30 08:00:00,18.797,27.617,4.387,72.954,102.121,0.2,0,NONE
2026-08-30 08:05:00,20.412,28.101,5.033,74.738,100.563,0.211,0,NONE
2026-08-30 08:10:00,22.879,28.436,5.437,73.639,99.369,0.218,0,NONE
2026-08-30 08:15:00,23.048,27.849,4.62,74.615,102.102,0.205,0,NONE
2026-08-30 08:20:00,22.553,27.124,5.118,73.171,102.648,0.186,0,NONE
2026-08-30 08:25:00,19.174,27.404,4.679,74.819,113.788,0.188,1,PRESSURE
2026-08-30 08:30:00,17.38,27.708,4.765,75.17,98.947,2.18,1,VIBRATION
2026-08-30 08:35:00,22.109,27.805,5.517,73.688,102.147,0.215,0,NONE
2026-08-30 08:40:00,21.056,27.857,4.81,73.37,99.308,0.197,0,NONE
2026-08-30 08:45:00,22.919,28.014,5.162,72.52,101.671,0.177,0,NONE
2026-08-30 08:50:00,23.404,27.891,4.345,73.997,100.235,0.177,0,NONE
2026-08-30 08:55:00,22.276,28.367,5.652,73.71,99.908,0.158,0,NONE
2026-08-30 09:00:00,23.52,27.763,5.211,72.899,100.77,0.234,0,NONE
2026-08-30 09:05:00,22.458,27.698,4.936,74.467,101.08,0.203,0,NONE
2026-08-30 09:10:00,23.06,28.168,8.375,73.71,100.527,0.17,1,CURRENT
2026-08-30 09:15:00,20.591,27.463,4.507,73.174,102.006,0.228,0,NONE
2026-08-30 09:20:00,21.641,28.136,5.414,73.556,100.765,0.18,0,NONE
2026-08-30 09:25:00,22.394,28.036,4.887,74.822,102.476,0.151,0,NONE
2026-08-30 09:30:00,23.641,27.948,4.929,74.412,101.637,0.236,0,NONE
2026-08-30 09:35:00,21.213,28.556,4.828,73.791,100.463,0.181,0,NONE
2026-08-30 09:40:00,23.042,27.782,4.797,74.355,100.261,0.186,0,NONE
2026-08-30 09:45:00,21.468,28.721,5.243,72.896,99.323,0.201,0,NONE
2026-08-30 09:50:00,21.765,27.921,5.09,73.816,101.649,0.24,0,NONE
2026-08-30 09:55:00,23.659,27.553,5.228,73.873,100.874,0.201,0,NONE
2026-08-30 10:00:00,18.014,28.024,4.997,73.344,98.453,0.158,0,NONE
2026-08-30 10:05:00,19.407,27.623,5.18,74.033,100.657,0.219,0,NONE
2026-08-30 10:10:00,19.036,27.737,4.853,73.026,100.219,0.183,0,NONE
2026-08-30 10:15:00,17.333,28.139,5.78,74.023,103.191,0.266,0,NONE
2026-08-30 10:20:00,20.643,28.194,4.451,74.021,99.257,0.2,0,NONE
2026-08-30 10:25:00,23.499,27.782,5.441,71.211,99.57,0.122,0,NONE
2026-08-30 10:30:00,21.43,28.346,5.479,74.462,102.632,0.213,0,NONE
2026-08-30 10:35:00,22.396,28.405,4.702,71.037,102.928,0.268,0,NONE
2026-08-30 10:40:00,24.178,28.503,5.78,72.947,100.406,0.255,0,NONE
2026-08-30 10:45:00,24.655,23.169,5.348,74.225,100.541,0.264,1,VOLTAGE
2026-08-30 10:50:00,21.862,28.477,5.34,73.116,102.039,0.164,0,NONE
2026-08-30 10:55:00,24.707,27.342,5.01,72.162,98.507,0.232,0,NONE
2026-08-30 11:00:00,22.184,24.517,4.924,72.425,99.067,0.175,1,VOLTAGE
2026-08-30 11:05:00,20.325,27.697,4.927,74.087,100.963,0.208,0,NONE
2026-08-30 11:10:00,20.811,28.042,5.137,71.693,103.16,0.155,0,NONE
2026-08-30 11:15:00,19.039,27.8,5.49,74.098,100.777,0.177,0,NONE
2026-08-30 11:20:00,20.224,27.942,5.063,73.116,101.421,0.176,0,NONE
2026-08-30 11:25:00,21.284,28.659,4.681,72.171,102.661,0.231,0,NONE
2026-08-30 11:30:00,23.607,27.941,5.289,72.624,103.828,0.228,0,NONE
2026-08-30 11:35:00,25.442,28.145,5.322,72.241,100.608,0.21,0,NONE
2026-08-30 11:40:00,19.236,27.919,5.229,73.713,111.018,0.153,1,PRESSURE
2026-08-30 11:45:00,22.786,28.026,5.261,73.571,103.486,0.189,0,NONE
2026-08-30 11:50:00,19.919,28.002,4.905,71.575,99.473,0.174,0,NONE
2026-08-30 11:55:00,22.949,28.157,4.675,72.592,102.533,0.23,0,NONE
2026-08-30 12:00:00,21.738,28.408,4.696,72.189,100.078,0.241,0,NONE
2026-08-30 12:05:00,18.338,28.577,4.428,73.88,101.423,0.237,0,NONE
2026-08-30 12:10:00,23.857,28.108,5.083,71.73,101.009,0.174,0,NONE
2026-08-30 12:15:00,36.94,28.206,4.971,74.058,100.15,0.104,1,THERMAL
2026-08-30 12:20:00,20.932,27.597,4.846,72.713,100.12,0.138,0,NONE
2026-08-30 12:25:00,19.86,27.969,3.966,71.775,101.632,0.25,0,NONE
2026-08-30 12:30:00,20.691,28.329,4.563,72.128,102.495,0.186,0,NONE
2026-08-30 12:35:00,22.856,28.303,5.392,71.994,101.144,0.174,0,NONE
2026-08-30 12:40:00,21.622,28.074,4.767,71.58,101.384,0.257,0,NONE
2026-08-30 12:45:00,22.657,28.31,5.126,72.641,101.985,0.244,0,NONE
2026-08-30 12:50:00,22.724,28.172,4.513,71.548,100.134,0.201,0,NONE
2026-08-30 12:55:00,24.641,28.42,5.504,70.751,102.188,0.19,0,NONE
2026-08-30 13:00:00,21.314,28.101,4.95,72.156,102.283,0.195,0,NONE
2026-08-30 13:05:00,19.046,27.876,5.102,70.983,104.424,0.208,0,NONE
2026-08-30 13:10:00,24.134,28.118,5.814,71.788,100.849,0.256,0,NONE
2026-08-30 13:15:00,47.013,26.974,5.531,71.628,100.75,0.215,1,THERMAL
2026-08-30 13:20:00,44.215,28.134,4.893,71.623,102.223,0.225,1,THERMAL
2026-08-30 13:25:00,22.767,26.723,4.792,73.886,102.283,0.241,0,NONE
2026-08-30 13:30:00,21.738,27.397,4.886,12.375,100.658,0.159,1,BATTERY
2026-08-30 13:35:00,22.698,28.158,5.178,72.411,100.816,0.226,0,NONE
2026-08-30 13:40:00,25.902,28.167,4.963,70.759,101.949,0.19,0,NONE
2026-08-30 13:45:00,26.154,27.593,4.862,71.622,100.307,0.112,0,NONE
2026-08-30 13:50:00,22.139,27.751,5.514,72.282,100.807,0.126,0,NONE
2026-08-30 13:55:00,22.32,28.48,4.96,71.255,101.408,0.164,0,NONE
2026-08-30 14:00:00,24.152,27.831,5.805,72.766,102.495,0.219,0,NONE
2026-08-30 14:05:00,20.309,28.785,5.032,71.043,100.574,0.204,0,NONE
2026-08-30 14:10:00,22.666,27.999,5.625,71.741,99.089,0.206,0,NONE
2026-08-30 14:15:00,21.948,28.143,5.125,71.466,99.0,0.268,0,NONE
2026-08-30 14:20:00,22.628,28.566,5.337,72.031,99.789,0.156,0,NONE
2026-08-30 14:25:00,20.333,28.046,4.746,71.353,99.724,0.199,0,NONE
2026-08-30 14:30:00,18.821,27.649,4.701,71.613,101.114,0.211,0,NONE
2026-08-30 14:35:00,17.854,27.962,5.161,71.606,99.873,0.174,0,NONE
2026-08-30 14:40:00,19.765,27.988,5.346,71.172,100.457,0.201,0,NONE
2026-08-30 14:45:00,21.083,27.522,5.014,17.408,100.371,0.144,1,BATTERY
2026-08-30 14:50:00,21.414,27.91,4.55,71.881,100.771,0.249,0,NONE
2026-08-30 14:55:00,25.874,27.74,4.524,71.584,102.887,0.176,0,NONE
2026-08-30 15:00:00,24.212,28.324,4.501,71.276,102.094,0.271,0,NONE
2026-08-30 15:05:00,20.076,28.012,4.381,72.222,101.319,0.199,0,NONE
2026-08-30 15:10:00,22.695,27.901,5.038,71.361,100.747,0.236,0,NONE
2026-08-30 15:15:00,21.186,27.963,5.394,71.27,100.78,0.198,0,NONE
2026-08-30 15:20:00,21.431,28.078,4.995,71.564,101.693,0.199,0,NONE
2026-08-30 15:25:00,22.371,28.216,4.209,72.802,102.001,0.18,0,NONE
2026-08-30 15:30:00,23.238,27.65,4.933,70.338,100.211,0.204,0,NONE
2026-08-30 15:35:00,21.321,27.635,4.943,71.991,101.344,0.211,0,NONE
2026-08-30 15:40:00,24.128,28.387,5.734,69.825,98.862,0.173,0,NONE
2026-08-30 15:45:00,19.716,27.856,4.49,71.479,101.554,0.196,0,NONE
2026-08-30 15:50:00,49.418,27.504,4.863,72.53,102.215,0.179,1,THERMAL
2026-08-30 15:55:00,27.195,28.155,5.597,71.626,100.964,0.28,0,NONE
2026-08-30 16:00:00,22.446,28.162,5.157,71.337,103.48,0.197,0,NONE
2026-08-30 16:05:00,24.866,27.464,5.197,70.717,100.243,0.254,0,NONE
2026-08-30 16:10:00,22.183,28.08,5.04,71.155,101.561,0.193,0,NONE
2026-08-30 16:15:00,23.162,28.257,5.115,70.893,101.257,0.209,0,NONE
2026-08-30 16:20:00,21.886,28.131,5.272,70.431,117.61,0.154,1,PRESSURE
2026-08-30 16:25:00,21.659,28.221,4.717,70.793,101.163,0.184,0,NONE
2026-08-30 16:30:00,20.441,27.509,5.307,71.149,101.429,0.207,0,NONE
2026-08-30 16:35:00,22.861,28.116,4.519,70.341,102.318,0.256,0,NONE
2026-08-30 16:40:00,20.297,27.894,5.115,70.275,102.953,0.208,0,NONE
2026-08-30 16:45:00,23.331,27.831,5.063,69.797,101.297,0.248,0,NONE
2026-08-30 16:50:00,24.171,28.305,4.784,71.163,102.278,0.222,0,NONE
2026-08-30 16:55:00,22.733,28.518,4.992,71.251,100.458,0.257,0,NONE
2026-08-30 17:00:00,21.428,28.628,4.782,70.965,102.219,0.198,0,NONE
2026-08-30 17:05:00,22.908,28.46,4.625,71.517,100.386,0.284,0,NONE
2026-08-30 17:10:00,21.383,27.962,4.876,70.78,102.609,0.183,0,NONE
2026-08-30 17:15:00,23.871,28.123,4.614,70.989,103.953,0.173,0,NONE
2026-08-30 17:20:00,18.337,28.268,5.113,70.883,101.153,0.158,0,NONE
2026-08-30 17:25:00,21.329,28.042,4.597,70.532,98.669,0.282,0,NONE
2026-08-30 17:30:00,18.018,24.875,5.249,70.145,100.642,0.229,1,VOLTAGE
2026-08-30 17:35:00,19.01,28.288,4.586,72.306,102.778,0.188,0,NONE
