timestamp,wavefront_rms_um,tip_error_um,tilt_error_um,defocus_um,astigmatism_um,coma_um,is_anomaly,anomaly_type
2026-08-29 04:25:00,0.09013,0.09216,0.08404,-0.00216,0.00789,-0.00555,1,TIP_TILT_ERROR
2026-08-29 04:26:00,0.08155,0.00084,-0.00836,-0.01825,0.00608,-0.01457,0,NONE
2026-08-29 04:27:00,0.08352,-0.00556,0.00662,0.01263,-0.00214,0.01402,0,NONE
2026-08-29 04:28:00,0.08053,-0.0128,0.0065,-0.01377,-0.01846,0.00661,0,NONE
2026-08-29 04:29:00,0.08,0.01682,0.00594,0.04214,-0.00455,0.00616,0,NONE
2026-08-29 04:30:00,0.07278,0.01729,0.01537,-0.00677,0.00416,0.00774,0,NONE
2026-08-29 04:31:00,0.08316,0.01359,0.01449,0.00108,-0.0109,0.00461,0,NONE
2026-08-29 04:32:00,0.07903,0.00255,-0.00375,-0.01943,0.00631,-0.00195,0,NONE
2026-08-29 04:33:00,0.10093,0.01351,0.00373,0.02559,0.00908,-0.00131,0,NONE
2026-08-29 04:34:00,0.09573,0.00012,-0.00624,0.01679,0.00127,-0.00342,0,NONE
2026-08-29 04:35:00,0.08386,0.00203,0.00023,0.00445,-0.03064,0.02108,0,NONE
2026-08-29 04:36:00,0.07237,-0.01093,-0.006,-0.0202,-0.01278,0.00445,0,NONE
2026-08-29 04:37:00,0.06888,0.00397,0.0162,0.00316,0.01886,-0.00371,0,NONE
2026-08-29 04:38:00,0.09191,0.0006,0.00364,-0.01682,-0.00547,0.00372,0,NONE
2026-08-29 04:39:00,0.08263,-0.01303,-0.00218,0.02194,-0.01984,-0.00809,0,NONE
2026-08-29 04:40:00,0.0848,-0.00051,0.01194,0.01214,0.01235,0.01204,0,NONE
2026-08-29 04:41:00,0.06255,-0.0008,-0.02171,0.00143,0.00013,-0.00529,0,NONE
2026-08-29 04:42:00,0.08927,0.01798,-0.02014,-0.03655,0.01105,0.00401,0,NONE
2026-08-29 04:43:00,0.08454,0.00894,0.00796,-0.01475,0.00277,0.08025,1,COMA
2026-08-29 04:44:00,0.0689,0.00011,0.0006,0.01032,0.00459,0.00308,0,NONE
2026-08-29 04:45:00,0.07528,0.00249,0.0025,0.01819,0.00363,0.00076,0,NONE
2026-08-29 04:46:00,0.08264,0.00044,-0.01326,0.01664,0.00697,9e-05,0,NONE
2026-08-29 04:47:00,0.08052,-0.00203,-0.00023,-0.02388,0.02277,-0.00045,0,NONE
2026-08-29 04:48:00,0.07708,-0.01082,0.02004,0.00452,0.00971,-0.00461,0,NONE
2026-08-29 04:49:00,0.07897,-0.00151,0.00824,0.01523,-0.0158,-0.0036,0,NONE
2026-08-29 04:50:00,0.07748,-0.00746,0.0017,-0.02488,0.00447,0.01184,0,NONE
2026-08-29 04:51:00,0.08153,-0.0125,-0.00439,-0.00012,0.01141,-0.00087,0,NONE
2026-08-29 04:52:00,0.09471,0.00511,-0.00395,0.00411,0.01203,-0.00629,0,NONE
2026-08-29 04:53:00,0.05433,0.00391,-0.02129,-0.00451,-0.00427,-0.00413,0,NONE
2026-08-29 04:54:00,0.07763,-0.01787,0.00258,-0.02778,0.01165,0.0088,0,NONE
2026-08-29 04:55:00,0.08177,-0.00123,0.00845,-0.00489,0.00928,0.0054,0,NONE
2026-08-29 04:56:00,0.08296,0.00996,-0.01576,-0.00491,0.02573,0.00448,0,NONE
2026-08-29 04:57:00,0.07628,0.01059,-0.00661,-0.00222,-0.0075,-0.00206,0,NONE
2026-08-29 04:58:00,0.06243,0.01026,-0.01157,-0.00845,-0.00507,0.00459,0,NONE
2026-08-29 04:59:00,0.08328,0.00039,-0.00965,-0.00665,-0.00306,-0.00515,0,NONE
2026-08-29 05:00:00,0.09727,-0.00845,0.00053,-0.0006,-0.0049,-0.00208,0,NONE
2026-08-29 05:01:00,0.06466,-0.01084,-0.02084,0.00664,-0.0089,0.00776,0,NONE
2026-08-29 05:02:00,0.08864,0.00345,0.00614,-0.00457,-0.02763,0.00699,0,NONE
2026-08-29 05:03:00,0.07671,0.00379,0.00754,-0.00614,0.15771,-0.00786,1,ASTIGMATISM
2026-08-29 05:04:00,0.07939,0.01287,-0.00251,0.00139,0.00369,-0.00684,0,NONE
2026-08-29 05:05:00,0.06947,0.011,-0.02481,-0.02881,-0.00493,0.00087,0,NONE
2026-08-29 05:06:00,0.07666,-0.00132,-0.00996,0.00716,0.01935,0.01381,0,NONE
2026-08-29 05:07:00,0.093,-0.01244,0.01233,-1e-05,0.00013,-0.01532,0,NONE
2026-08-29 05:08:00,0.08583,-0.00319,-0.02778,0.0006,0.01291,0.00223,0,NONE
2026-08-29 05:09:00,0.09732,0.00217,-0.00348,0.01441,0.00261,-0.01101,0,NONE
2026-08-29 05:10:00,0.09177,-0.00202,-0.0118,-0.02929,0.00826,-0.00507,0,NONE
2026-08-29 05:11:00,0.08439,-0.00578,0.00805,-0.02961,0.00279,-0.00292,0,NONE
2026-08-29 05:12:00,0.27924,0.00253,-0.00675,0.00411,0.01369,-0.00336,1,WAVEFRONT_DISTORTION
2026-08-29 05:13:00,0.08439,-0.00504,0.00404,-0.00011,0.00056,-0.00427,0,NONE
2026-08-29 05:14:00,0.08828,-0.00628,0.00565,0.00255,0.00496,6e-05,0,NONE
2026-08-29 05:15:00,0.07703,0.00311,0.01836,-0.00693,0.00366,-0.00428,0,NONE
2026-08-29 05:16:00,0.08067,-0.00402,-0.00203,0.00997,-0.00288,-0.0117,0,NONE
2026-08-29 05:17:00,0.07303,0.00244,0.00376,0.01399,0.00405,0.00624,0,NONE
2026-08-29 05:18:00,0.0899,0.00273,-0.01485,0.00726,0.02234,0.00602,0,NONE
2026-08-29 05:19:00,0.06822,-0.01139,0.0119,-0.00391,-0.0027,0.00675,0,NONE
2026-08-29 05:20:00,0.08782,-0.00481,-0.00761,-0.03162,0.00419,-0.01233,0,NONE
2026-08-29 05:21:00,0.07809,0.01438,-0.00561,0.01154,0.01258,0.00239,0,NONE
2026-08-29 05:22:00,0.09171,-0.01162,-0.00022,0.01833,0.0114,0.00541,0,NONE
2026-08-29 05:23:00,0.08751,-0.02117,-0.01563,0.00967,0.00012,-0.00825,0,NONE
2026-08-29 05:24:00,0.09821,-0.01862,0.00229,-0.01319,-0.02383,7e-05,0,NONE
2026-08-29 05:25:00,0.08731,0.00029,0.00967,0.01011,0.00517,-0.00093,0,NONE
2026-08-29 05:26:00,0.06428,0.00031,0.00293,0.01291,-0.02219,0.01474,0,NONE
2026-08-29 05:27:00,0.07933,-0.00118,-0.01589,0.02338,0.0147,0.0154,0,NONE
2026-08-29 05:28:00,0.06828,0.01214,-0.00124,-0.01314,0.00169,-0.01331,0,NONE
2026-08-29 05:29:00,0.07482,0.09211,0.14972,-0.0034,0.01,0.01995,1,TIP_TILT_ERROR
2026-08-29 05:30:00,0.09511,0.00396,-0.01878,0.01121,-0.00902,-0.00732,0,NONE
2026-08-29 05:31:00,0.08638,0.01561,-0.01075,0.00086,-0.01553,0.00785,0,NONE
2026-08-29 05:32:00,0.07301,-0.01128,0.00877,-0.01676,0.00261,0.00776,0,NONE
2026-08-29 05:33:00,0.06986,-0.0038,0.0027,0.00622,-0.00034,-0.00797,0,NONE
2026-08-29 05:34:00,0.08033,-0.00753,0.00412,0.00868,-0.00492,0.00395,0,NONE
2026-08-29 05:35:00,0.06783,-0.00894,0.01859,0.00132,0.00085,-0.00086,0,NONE
2026-08-29 05:36:00,0.07329,-0.00326,0.00469,0.00329,0.02767,0.00443,0,NONE
2026-08-29 05:37:00,0.08312,0.01427,0.00658,-0.00388,0.00835,0.00185,0,NONE
2026-08-29 05:38:00,0.09155,0.01837,0.02711,0.02217,0.01049,0.00957,0,NONE
2026-08-29 05:39:00,0.08609,-0.00336,-0.00214,-0.01351,0.00844,0.0006,0,NONE
2026-08-29 05:40:00,0.05709,0.01905,-0.00798,-0.00881,0.01479,-0.00134,0,NONE
2026-08-29 05:41:00,0.08304,0.00036,0.00428,0.00016,-0.0019,0.00877,0,NONE
2026-08-29 05:42:00,0.08072,0.01754,0.00439,0.01318,-0.02055,0.00464,0,NONE
2026-08-29 05:43:00,0.08414,-0.00093,-0.00527,-0.02246,-0.00189,0.00585,0,NONE
2026-08-29 05:44:00,0.09616,0.00131,-0.01032,-0.01965,0.00812,-0.00532,0,NONE
2026-08-29 05:45:00,0.05937,0.00365,0.0231,-0.03057,-0.0097,-0.00836,0,NONE
2026-08-29 05:46:00,0.07409,0.03179,0.00327,0.00049,-0.00176,-0.00454,0,NONE
2026-08-29 05:47:00,0.08591,0.00851,-0.00732,-0.01677,-0.00692,-0.00497,0,NONE
2026-08-29 05:48:00,0.06418,-0.00707,0.00916,-0.00577,0.01502,0.00629,0,NONE
2026-08-29 05:49:00,0.09476,0.00969,-0.00109,0.00992,0.00749,0.00781,0,NONE
2026-08-29 05:50:00,0.08368,-0.00362,-0.00253,-0.00962,0.00652,-0.00124,0,NONE
2026-08-29 05:51:00,0.08847,-0.0049,0.00562,0.00347,0.00622,0.01145,0,NONE
2026-08-29 05:52:00,0.07429,0.00909,-0.01292,-0.00449,-0.00037,0.01095,0,NONE
2026-08-29 05:53:00,0.08814,0.00031,0.00353,0.01008,0.00198,0.00195,0,NONE
2026-08-29 05:54:00,0.09068,0.00279,0.01913,0.00713,-0.01185,-0.00658,0,NONE
2026-08-29 05:55:00,0.08233,0.00014,0.00466,-0.01038,-0.02186,0.0126,0,NONE
2026-08-29 05:56:00,0.08234,0.00337,-0.00376,-0.00253,0.0015,-0.00049,0,NONE
2026-08-29 05:57:00,0.0827,0.00425,-0.00507,0.01566,0.00324,0.00101,0,NONE
2026-08-29 05:58:00,0.07137,-0.01937,-0.0041,0.0059,0.01209,-0.00272,0,NONE
2026-08-29 05:59:00,0.07852,0.00667,-0.00254,-0.02095,0.01571,-0.00712,0,NONE
2026-08-29 06:00:00,0.07847,-0.00982,-0.00378,0.00983,0.0157,-0.01175,0,NONE
2026-08-29 06:01:00,0.2164,-0.01442,0.00916,-0.01627,-0.00998,0.00506,1,WAVEFRONT_DISTORTION
2026-08-29 06:02:00,0.09,-0.00058,-0.01733,0.02119,-0.00352,-0.00627,0,NONE
2026-08-29 06:03:00,0.06941,0.09333,0.09351,0.01536,0.0048,0.02448,1,TIP_TILT_ERROR
2026-08-29 06:04:00,0.07875,-0.00694,-0.0038,0.00435,0.02532,-0.00869,0,NONE
2026-08-29 06:05:00,0.09481,0.00831,0.00377,0.00236,0.0148,-0.01006,0,NONE
2026-08-29 06:06:00,0.07256,-0.01342,-0.01127,-0.00314,0.01119,0.00408,0,NONE
2026-08-29 06:07:00,0.07178,-0.00407,0.01329,0.01018,-0.00388,0.01223,0,NONE
2026-08-29 06:08:00,0.08202,-0.00585,0.01246,-0.00556,-0.00883,0.00052,0,NONE
2026-08-29 06:09:00,0.08844,-0.00047,0.0096,0.00353,0.00789,0.00458,0,NONE
2026-08-29 06:10:00,0.08011,0.08902,0.12822,0.01308,-0.01101,-0.01475,1,TIP_TILT_ERROR
2026-08-29 06:11:00,0.09329,-0.01008,0.00829,-0.00843,0.13932,-0.00542,1,ASTIGMATISM
2026-08-29 06:12:00,0.08857,0.00724,0.00405,-0.00924,-0.00115,-0.00859,0,NONE
2026-08-29 06:13:00,0.08842,0.00063,-0.01605,-0.01792,0.01593,-0.01516,0,NONE
2026-08-29 06:14:00,0.08554,-0.01892,-0.00024,-0.01597,-0.00355,0.00094,0,NONE
2026-08-29 06:15:00,0.10328,-0.01959,0.00365,-0.02743,-0.02439,-0.01794,0,NONE
2026-08-29 06:16:00,0.07795,-0.00012,0.00556,0.01095,0.00504,-0.01058,0,NONE
2026-08-29 06:17:00,0.05996,-0.00221,0.00177,0.02713,-0.00699,-0.0043,0,NONE
2026-08-29 06:18:00,0.09604,-0.00103,0.00291,0.02138,0.00043,-0.00665,0,NONE
2026-08-29 06:19:00,0.07542,-0.00028,0.01474,-0.02439,-0.00087,0.00317,0,NONE
2026-08-29 06:20:00,0.08108,0.00226,0.01226,0.01087,-0.00274,0.00244,0,NONE
2026-08-29 06:21:00,0.0931,0.00948,-0.02867,0.02133,0.0079,0.00715,0,NONE
2026-08-29 06:22:00,0.06398,-0.01111,-0.00317,-0.00685,-0.01533,0.00602,0,NONE
2026-08-29 06:23:00,0.06748,-0.01172,-0.00165,0.00152,-0.00517,0.00913,0,NONE
2026-08-29 06:24:00,0.06399,-0.01093,-0.01752,-0.03012,0.00684,-2e-05,0,NONE
2026-08-29 06:25:00,0.07206,0.00289,0.00094,0.004,-0.00614,0.00243,0,NONE
2026-08-29 06:26:00,0.0844,0.01245,0.01249,-0.01595,-0.01609,0.00409,0,NONE
2026-08-29 06:27:00,0.08524,-0.00431,-0.01087,0.00299,0.00669,0.00113,0,NONE
2026-08-29 06:28:00,0.08276,-0.02502,0.00336,-0.02342,0.01123,-0.00318,0,NONE
2026-08-29 06:29:00,0.06587,-0.01704,-0.00916,0.00814,-0.00045,0.11179,1,COMA
2026-08-29 06:30:00,0.0569,0.11551,0.14559,0.01537,-0.01961,-0.00654,1,TIP_TILT_ERROR
2026-08-29 06:31:00,0.08054,-0.00558,0.01477,-0.01175,0.00706,0.00337,0,NONE
2026-08-29 06:32:00,0.07528,-0.00408,-0.00543,-0.01705,-0.0166,-0.00075,0,NONE
2026-08-29 06:33:00,0.08459,0.00039,0.00462,-0.03234,0.00309,-0.00531,0,NONE
2026-08-29 06:34:00,0.08702,-0.00312,-0.01871,-0.004,-0.00887,-0.0053,0,NONE
2026-08-29 06:35:00,0.08138,0.01049,0.01862,-0.00872,-0.0116,-0.00968,0,NONE
2026-08-29 06:36:00,0.0876,-0.00676,0.00603,-0.02327,-0.00442,0.00783,0,NONE
2026-08-29 06:37:00,0.08229,-0.00862,-0.00182,0.0068,-0.00183,0.00063,0,NONE
2026-08-29 06:38:00,0.26399,0.00479,0.00576,-0.00675,-0.00644,-0.0069,1,WAVEFRONT_DISTORTION
2026-08-29 06:39:00,0.07295,-0.01536,-0.0141,-0.01614,0.00589,0.00647,0,NONE
2026-08-29 06:40:00,0.0782,0.0039,0.01183,-0.00832,-0.00446,-0.00448,0,NONE
2026-08-29 06:41:00,0.08197,0.00103,-0.00324,0.01607,0.0098,-0.01125,0,NONE
2026-08-29 06:42:00,0.08821,-0.00147,-0.00204,0.00904,0.00281,0.00817,0,NONE
2026-08-29 06:43:00,0.07606,0.01588,-0.00492,-0.00195,-0.00698,-0.0043,0,NONE
2026-08-29 06:44:00,0.08521,-0.00622,-0.00581,0.00929,-0.00866,-0.00327,0,NONE
2026-08-29 06:45:00,0.07734,0.0206,0.00695,-0.01741,-0.01647,0.00033,0,NONE
2026-08-29 06:46:00,0.07882,-0.00225,0.00256,0.00049,0.00291,0.00914,0,NONE
2026-08-29 06:47:00,0.0883,-0.01277,0.00652,0.00221,-0.00355,0.00016,0,NONE
2026-08-29 06:48:00,0.06007,0.0007,-9e-05,-0.00705,-0.02372,-0.00959,0,NONE
2026-08-29 06:49:00,0.06704,-0.01076,0.00513,0.00653,-0.00536,0.00435,0,NONE
2026-08-29 06:50:00,0.06518,-0.00752,-0.00419,-0.01171,-0.00901,-0.00388,0,NONE
2026-08-29 06:51:00,0.05666,0.00397,0.0223,0.00765,0.01576,0.0151,0,NONE
2026-08-29 06:52:00,0.07322,0.00556,-0.01568,0.00828,-0.01703,-1e-05,0,NONE
2026-08-29 06:53:00,0.08749,-0.00622,0.01261,-0.04376,-0.01441,-0.01788,0,NONE
2026-08-29 06:54:00,0.07715,0.00987,0.01368,0.01785,0.0111,0.00286,0,NONE
2026-08-29 06:55:00,0.08198,0.01158,-0.00852,-0.04571,0.01357,0.01556,0,NONE
2026-08-29 06:56:00,0.09089,0.01436,0.02229,-0.00924,-0.00745,0.01261,0,NONE
2026-08-29 06:57:00,0.09328,0.00529,0.00995,0.01538,0.10035,0.01465,1,ASTIGMATISM
2026-08-29 06:58:00,0.07931,0.01363,0.00971,-0.00476,0.00616,-0.00816,0,NONE
2026-08-29 06:59:00,0.09354,-0.01881,0.00028,-0.02199,-0.02327,0.0073,0,NONE
2026-08-29 07:00:00,0.18683,-0.00318,-0.00217,-0.01641,-0.01861,-0.00578,1,WAVEFRONT_DISTORTION
2026-08-29 07:01:00,0.07163,-0.00867,-0.00209,0.0154,-0.00281,0.00179,0,NONE
2026-08-29 07:02:00,0.07406,0.00119,0.00391,-0.02882,0.0155,-0.01018,0,NONE
2026-08-29 07:03:00,0.06519,-0.00571,0.01401,0.01693,-0.00436,-0.00516,0,NONE
2026-08-29 07:04:00,0.07112,-0.00166,0.00181,-0.00083,0.00101,-0.00541,0,NONE
2026-08-29 07:05:00,0.07642,0.01882,-0.00911,-0.01789,0.01134,0.00719,0,NONE
2026-08-29 07:06:00,0.08804,-0.0017,0.00824,-0.00875,0.02107,0.00641,0,NONE
2026-08-29 07:07:00,0.09721,0.00414,0.00921,-0.01526,-0.00577,0.00221,0,NONE
2026-08-29 07:08:00,0.06618,-0.00232,0.00655,0.01299,0.14427,-0.0108,1,ASTIGMATISM
2026-08-29 07:09:00,0.08393,0.00076,0.00745,0.01099,0.01822,-0.00249,0,NONE
2026-08-29 07:10:00,0.06959,6e-05,-0.00271,-0.02579,-0.01522,-0.00597,0,NONE
2026-08-29 07:11:00,0.08475,0.00448,-0.00929,-0.00605,0.01028,0.00696,0,NONE
2026-08-29 07:12:00,0.07869,0.01165,-0.00868,-0.01295,-0.01018,0.00943,0,NONE
2026-08-29 07:13:00,0.06169,0.01647,-0.01635,0.0194,0.00102,0.00845,0,NONE
2026-08-29 07:14:00,0.08928,0.0031,0.00237,-0.02025,-0.00243,-0.00604,0,NONE
2026-08-29 07:15:00,0.07395,0.0059,-0.00083,0.12402,-0.00958,-0.02192,1,DEFOCUS
2026-08-29 07:16:00,0.07466,-0.01151,-0.0044,-0.0005,-0.00983,-0.01414,0,NONE
2026-08-29 07:17:00,0.0693,-0.00088,-0.02956,-0.01743,0.00276,0.01137,0,NONE
2026-08-29 07:18:00,0.07346,0.0094,-0.01247,-0.01016,0.00996,-0.00321,0,NONE
2026-08-29 07:19:00,0.08428,0.00866,0.01121,-0.01202,-0.0013,-0.00601,0,NONE
2026-08-29 07:20:00,0.07811,0.00212,-0.00665,-0.01912,0.0007,0.01314,0,NONE
2026-08-29 07:21:00,0.08329,0.00886,0.00361,0.00142,0.00571,0.01012,0,NONE
2026-08-29 07:22:00,0.08362,0.00491,-0.01391,-0.01842,-0.00972,0.0002,0,NONE
2026-08-29 07:23:00,0.09321,0.012,0.01439,-0.03271,0.0074,-0.00235,0,NONE
2026-08-29 07:24:00,0.07657,0.00289,-0.00144,-0.0057,0.00819,-0.00106,0,NONE
2026-08-29 07:25:00,0.06523,-0.00356,0.0029,-0.02704,0.02604,0.00182,0,NONE
2026-08-29 07:26:00,0.09067,0.00336,0.02326,-0.01128,-0.00376,0.0128,0,NONE
2026-08-29 07:27:00,0.07669,0.08006,0.1219,-0.01364,-0.00458,0.00338,1,TIP_TILT_ERROR
2026-08-29 07:28:00,0.21989,0.00383,-0.00307,-0.01307,0.00769,0.00581,1,WAVEFRONT_DISTORTION
2026-08-29 07:29:00,0.08383,-0.03648,-0.00593,0.03001,0.00819,0.00935,0,NONE
2026-08-29 07:30:00,0.2034,-0.01723,-0.00326,0.00085,-0.00535,-0.00936,1,WAVEFRONT_DISTORTION
2026-08-29 07:31:00,0.08349,0.00452,0.0051,0.00368,-0.00403,0.00604,0,NONE
2026-08-29 07:32:00,0.09951,0.00478,-0.00105,-0.02665,0.00541,-0.00236,0,NONE
2026-08-29 07:33:00,0.10077,-0.01162,-0.00395,-0.00981,-0.00828,-0.02013,0,NONE
2026-08-29 07:34:00,0.08069,-0.00712,0.01467,0.00323,-0.00411,-0.01703,0,NONE
2026-08-29 07:35:00,0.0816,0.01371,-0.00114,-0.01537,0.0009,-0.00814,0,NONE
2026-08-29 07:36:00,0.09076,-0.00484,0.023,0.01362,0.00996,0.00425,0,NONE
2026-08-29 07:37:00,0.07154,0.02243,0.00091,-0.01804,-0.00605,0.00091,0,NONE
2026-08-29 07:38:00,0.08333,-2e-05,0.01785,-0.0043,-0.01842,0.00147,0,NONE
2026-08-29 07:39:00,0.07974,0.00408,0.00357,-0.00879,-0.01917,0.01561,0,NONE
2026-08-29 07:40:00,0.08314,0.01617,0.00963,0.00246,-0.01259,-0.01015,0,NONE
2026-08-29 07:41:00,0.07167,0.00131,-0.00725,-0.00961,-0.01313,-0.00022,0,NONE
2026-08-29 07:42:00,0.0641,-0.01002,-0.00854,-0.00406,-0.00155,0.00244,0,NONE
2026-08-29 07:43:00,0.05927,-0.0011,0.0046,-0.00354,-0.01189,-0.00589,0,NONE
2026-08-29 07:44:00,0.06883,-0.00036,0.00989,-0.01102,-0.00703,0.00023,0,NONE
2026-08-29 07:45:00,0.07541,0.14417,0.12546,0.00728,-0.00774,-0.0128,1,TIP_TILT_ERROR
2026-08-29 07:46:00,0.07707,-0.00256,-0.01286,0.00358,-0.00441,0.01128,0,NONE
2026-08-29 07:47:00,0.09937,-0.00742,-0.0136,-0.00133,0.01323,-0.00545,0,NONE
2026-08-29 07:48:00,0.09106,0.00924,-0.01427,-0.00646,0.00662,0.01625,0,NONE
2026-08-29 07:49:00,0.07038,0.00035,-0.01768,0.01195,0.00016,-0.00026,0,NONE
2026-08-29 07:50:00,0.08348,-0.00283,0.00109,-0.00354,-0.00461,0.00822,0,NONE
2026-08-29 07:51:00,0.07593,-0.00106,0.01125,-0.0046,-0.00433,-0.00043,0,NONE
2026-08-29 07:52:00,0.07716,0.00223,-0.00013,0.00157,0.00328,-0.00025,0,NONE
2026-08-29 07:53:00,0.08185,0.00617,-0.0226,0.02545,0.00584,-0.00467,0,NONE
2026-08-29 07:54:00,0.08619,-0.01,-0.00191,-0.02011,-0.00908,0.00095,0,NONE
2026-08-29 07:55:00,0.07661,-0.01042,-0.00163,0.01155,0.00036,0.00254,0,NONE
2026-08-29 07:56:00,0.09064,0.01105,0.02096,-0.0284,-0.02032,-0.00627,0,NONE
2026-08-29 07:57:00,0.06858,-0.00412,-0.01457,0.00326,0.00212,-0.001,0,NONE
2026-08-29 07:58:00,0.26541,-0.01417,-0.00391,0.02363,0.00762,-0.00488,1,WAVEFRONT_DISTORTION
2026-08-29 07:59:00,0.10598,0.00444,0.01706,0.00733,-0.0028,0.0184,0,NONE
2026-08-29 08:00:00,0.08223,0.00463,0.0045,0.00256,0.01817,-0.00072,0,NONE
2026-08-29 08:01:00,0.09433,-0.01531,0.00563,-0.00841,-0.00881,0.01236,0,NONE
2026-08-29 08:02:00,0.08092,0.00229,0.00115,0.00047,0.00217,-0.00156,0,NONE
2026-08-29 08:03:00,0.08581,0.00736,0.0033,-0.00378,-0.00036,0.00207,0,NONE
2026-08-29 08:04:00,0.07943,0.00374,0.00778,-0.01179,-0.001,0.13438,1,COMA
2026-08-29 08:05:00,0.0783,0.00632,-0.00809,-0.00435,-0.00114,-0.00358,0,NONE
2026-08-29 08:06:00,0.07221,-0.01404,0.00878,0.00298,0.00107,0.00168,0,NONE
2026-08-29 08:07:00,0.0843,0.00331,-0.01373,-0.01151,0.00848,0.01269,0,NONE
2026-08-29 08:08:00,0.07148,-0.00303,0.00328,-0.01209,0.01378,0.00178,0,NONE
2026-08-29 08:09:00,0.08666,-0.00483,0.00179,-0.0204,-2e-05,0.01107,0,NONE
2026-08-29 08:10:00,0.09085,0.00871,-0.00616,0.00586,0.00815,0.00513,0,NONE
2026-08-29 08:11:00,0.08367,0.01479,-0.00023,0.00818,-0.00702,0.01302,0,NONE
2026-08-29 08:12:00,0.07714,0.01794,-0.00623,0.00347,0.00766,-0.00047,0,NONE
2026-08-29 08:13:00,0.08454,0.01315,-0.01072,0.01448,-0.00762,0.01912,0,NONE
2026-08-29 08:14:00,0.07691,-0.0011,-0.00354,0.00132,0.01091,-0.00388,0,NONE
2026-08-29 08:15:00,0.08936,0.00353,-0.01104,0.00588,0.02211,-0.00613,0,NONE
2026-08-29 08:16:00,0.06169,0.00767,0.00323,0.00456,-0.00122,-0.00968,0,NONE
2026-08-29 08:17:00,0.07664,0.00121,-0.0115,-0.00137,-0.02193,0.01865,0,NONE
2026-08-29 08:18:00,0.06009,0.14751,0.08998,-0.00796,-0.00548,0.00656,1,TIP_TILT_ERROR
2026-08-29 08:19:00,0.06505,0.00824,-0.01181,0.03321,0.01232,-0.00267,0,NONE
